Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
50491,NexGen Systems,Influencer,Men 25-34,60 days,Website,0.11,13294.0,7.44,Los Angeles,German,729,8003,9,Outdoor Adventurers,2021-05-01
154489,DataTech Solutions,Search,Women 25-34,15 days,Website,0.06,11882.0,3.96,Houston,Spanish,688,9847,7,Tech Enthusiasts,2021-04-04
174984,DataTech Solutions,Email,Men 25-34,15 days,Website,0.14,11986.0,5.21,New York,German,951,1743,6,Foodies,2021-05-29
162134,Alpha Innovations,Display,Men 18-24,15 days,Facebook,0.14,19088.0,7.02,Los Angeles,French,728,6782,4,Outdoor Adventurers,2021-03-15
42734,NexGen Systems,Social Media,All Ages,45 days,Website,0.03,8142.0,6.11,Miami,Mandarin,245,1489,2,Outdoor Adventurers,2021-01-29
198474,TechCorp,Email,Men 25-34,45 days,YouTube,0.15,10358.0,3.59,New York,English,533,6226,9,Foodies,2021-10-06
131912,NexGen Systems,Search,Men 18-24,60 days,Email,0.04,18448.0,7.22,Miami,Mandarin,670,1261,7,Foodies,2021-05-27
59237,DataTech Solutions,Email,All Ages,60 days,Google Ads,0.03,14447.0,5.79,Houston,German,387,6230,4,Outdoor Adventurers,2021-04-17
37508,Innovate Industries,Display,Men 25-34,60 days,Instagram,0.08,16348.0,2.69,Houston,Spanish,364,6956,4,Fashionistas,2021-10-05
172516,NexGen Systems,Display,Men 18-24,30 days,Website,0.04,13742.0,7.29,New York,German,670,7454,7,Fashionistas,2021-08-24
79670,Innovate Industries,Social Media,Women 35-44,60 days,YouTube,0.05,16619.0,4.12,Miami,German,924,9610,9,Outdoor Adventurers,2021-04-10
150227,TechCorp,Email,Men 25-34,60 days,Google Ads,0.12,10175.0,7.87,Houston,French,299,7472,5,Health & Wellness,2021-07-31
168220,TechCorp,Influencer,Women 35-44,30 days,Facebook,0.07,6090.0,3.76,Chicago,German,602,7912,4,Foodies,2021-11-16
168930,Alpha Innovations,Email,Women 35-44,45 days,Google Ads,0.15,18150.0,4.6,Houston,Spanish,765,6541,9,Fashionistas,2021-10-27
12602,Innovate Industries,Search,Women 35-44,60 days,Email,0.12,12334.0,6.92,Miami,Spanish,884,6857,3,Tech Enthusiasts,2021-07-11
134515,TechCorp,Search,All Ages,15 days,Email,0.06,14248.0,6.16,New York,French,718,3802,10,Outdoor Adventurers,2021-07-14
43980,Alpha Innovations,Display,Women 35-44,30 days,Instagram,0.05,16115.0,4.6,New York,English,868,4317,5,Fashionistas,2021-06-29
73174,Innovate Industries,Email,Men 25-34,15 days,YouTube,0.09,17305.0,6.42,New York,Mandarin,544,7558,10,Tech Enthusiasts,2021-06-23
107814,NexGen Systems,Influencer,Women 25-34,45 days,Google Ads,0.06,14283.0,5.88,New York,German,958,6605,1,Fashionistas,2021-05-19
78545,TechCorp,Email,Men 25-34,30 days,Facebook,0.1,8248.0,3.86,Miami,French,470,5237,4,Tech Enthusiasts,2021-03-11
71898,DataTech Solutions,Search,Men 18-24,45 days,Facebook,0.09,16442.0,6.81,Los Angeles,Mandarin,259,1976,10,Outdoor Adventurers,2021-12-24
60890,TechCorp,Search,Women 35-44,45 days,Google Ads,0.09,12950.0,2.64,Miami,German,672,8914,6,Tech Enthusiasts,2021-10-27
153063,DataTech Solutions,Display,Men 25-34,45 days,YouTube,0.07,18778.0,3.23,Chicago,French,834,9702,9,Outdoor Adventurers,2021-05-08
178961,DataTech Solutions,Display,Men 25-34,15 days,YouTube,0.02,12031.0,3.61,Los Angeles,French,482,3239,1,Tech Enthusiasts,2021-04-21
144696,DataTech Solutions,Influencer,Men 18-24,45 days,Instagram,0.11,6916.0,3.21,Chicago,English,898,3578,2,Foodies,2021-06-05
22740,Alpha Innovations,Email,Men 18-24,60 days,Google Ads,0.08,14887.0,4.15,New York,Mandarin,622,2930,4,Health & Wellness,2021-04-20
116091,NexGen Systems,Display,Men 18-24,15 days,Instagram,0.07,7253.0,7.25,New York,French,577,2387,2,Health & Wellness,2021-01-21
147395,Alpha Innovations,Email,Men 25-34,30 days,Website,0.04,15024.0,6.08,Los Angeles,Mandarin,437,5035,5,Tech Enthusiasts,2021-10-27
40887,Alpha Innovations,Social Media,All Ages,15 days,Instagram,0.05,14453.0,7.62,New York,Mandarin,381,9541,3,Foodies,2021-01-07
43947,Innovate Industries,Influencer,All Ages,15 days,Instagram,0.09,9750.0,3.15,New York,French,933,1582,4,Health & Wellness,2021-05-27
80857,TechCorp,Display,Men 18-24,30 days,Instagram,0.15,6261.0,3.0,Houston,French,533,3527,4,Health & Wellness,2021-07-11
111268,TechCorp,Social Media,Women 35-44,60 days,Instagram,0.06,13654.0,7.22,New York,Spanish,844,9484,7,Outdoor Adventurers,2021-11-04
190217,NexGen Systems,Search,Women 25-34,60 days,YouTube,0.07,19484.0,7.09,New York,English,750,3176,4,Foodies,2021-02-21
171754,DataTech Solutions,Email,Women 35-44,15 days,YouTube,0.04,15068.0,4.25,Houston,Spanish,892,6239,4,Foodies,2021-07-23
127730,Innovate Industries,Influencer,Women 25-34,15 days,YouTube,0.02,9642.0,7.42,Miami,Mandarin,446,4662,9,Fashionistas,2021-12-11
123350,DataTech Solutions,Search,Women 25-34,30 days,Facebook,0.02,11248.0,4.7,Miami,English,324,5828,8,Outdoor Adventurers,2021-12-11
39524,DataTech Solutions,Search,All Ages,45 days,Email,0.01,7088.0,6.6,New York,Spanish,279,7190,10,Outdoor Adventurers,2021-04-14
42457,TechCorp,Email,Women 35-44,60 days,Facebook,0.09,15662.0,4.44,Los Angeles,Spanish,550,6105,4,Fashionistas,2021-04-27
162845,NexGen Systems,Influencer,Women 25-34,30 days,Email,0.08,9642.0,6.04,New York,Mandarin,786,8197,3,Outdoor Adventurers,2021-02-24
161261,DataTech Solutions,Influencer,Men 18-24,60 days,YouTube,0.03,8205.0,5.11,Chicago,Spanish,673,5036,5,Outdoor Adventurers,2021-10-23
69303,Alpha Innovations,Search,Men 18-24,30 days,YouTube,0.06,11709.0,5.96,Chicago,English,857,9471,4,Foodies,2021-11-14
176602,Alpha Innovations,Social Media,Men 18-24,45 days,Email,0.07,13430.0,7.05,Miami,French,195,2180,9,Outdoor Adventurers,2021-11-03
35158,DataTech Solutions,Search,Women 35-44,45 days,Email,0.1,12487.0,6.6,Los Angeles,French,293,6985,3,Foodies,2021-04-28
61907,NexGen Systems,Social Media,Women 25-34,45 days,Facebook,0.11,12272.0,3.73,Miami,Spanish,192,8829,1,Outdoor Adventurers,2021-08-10
152669,TechCorp,Social Media,Men 18-24,60 days,Email,0.1,12855.0,6.96,Miami,English,102,3160,5,Health & Wellness,2021-04-09
2592,NexGen Systems,Email,Men 25-34,30 days,Email,0.02,8748.0,6.46,Miami,Mandarin,336,5931,5,Tech Enthusiasts,2021-02-06
128314,Innovate Industries,Search,All Ages,15 days,Facebook,0.11,8162.0,2.87,Los Angeles,Spanish,922,2304,6,Tech Enthusiasts,2021-07-18
182277,DataTech Solutions,Search,Men 25-34,60 days,YouTube,0.12,5574.0,3.79,Houston,Spanish,704,4349,3,Fashionistas,2021-05-22
136508,TechCorp,Influencer,Women 35-44,15 days,Facebook,0.13,5998.0,7.25,New York,Mandarin,684,2260,6,Outdoor Adventurers,2021-12-29
128525,DataTech Solutions,Email,All Ages,60 days,Email,0.03,10406.0,6.76,New York,Mandarin,771,1244,1,Foodies,2021-02-14
11072,Alpha Innovations,Email,Women 25-34,15 days,Facebook,0.15,15910.0,5.88,Houston,German,759,5187,10,Fashionistas,2021-05-02
199683,TechCorp,Display,Men 18-24,30 days,Google Ads,0.1,15216.0,5.88,Chicago,Mandarin,145,3904,10,Tech Enthusiasts,2021-01-28
69694,NexGen Systems,Email,Women 25-34,45 days,Google Ads,0.07,6842.0,5.13,New York,Spanish,551,1584,6,Foodies,2021-12-10
107172,Innovate Industries,Display,Women 35-44,15 days,Website,0.1,13388.0,5.73,Houston,German,769,2634,1,Health & Wellness,2021-08-15
188351,Innovate Industries,Search,All Ages,30 days,YouTube,0.1,19931.0,4.94,Houston,Spanish,120,3895,5,Tech Enthusiasts,2021-01-11
114725,TechCorp,Email,Men 25-34,15 days,Instagram,0.03,7394.0,4.41,Los Angeles,Mandarin,628,7219,7,Fashionistas,2021-04-25
73105,TechCorp,Email,All Ages,45 days,Facebook,0.06,10253.0,7.91,New York,German,785,8343,3,Fashionistas,2021-04-15
167531,DataTech Solutions,Display,Women 25-34,60 days,Facebook,0.09,14850.0,2.35,New York,French,953,6101,8,Fashionistas,2021-12-27
50896,Innovate Industries,Email,All Ages,45 days,YouTube,0.04,16421.0,7.0,Houston,French,438,5267,10,Outdoor Adventurers,2021-06-10
126829,TechCorp,Email,All Ages,60 days,Email,0.06,7767.0,7.44,Houston,Spanish,433,1645,1,Outdoor Adventurers,2021-06-23
11573,DataTech Solutions,Email,Men 18-24,30 days,YouTube,0.05,7264.0,7.32,Houston,Spanish,591,6355,2,Tech Enthusiasts,2021-09-15
47429,DataTech Solutions,Influencer,All Ages,45 days,Facebook,0.02,11944.0,2.43,Chicago,French,911,1142,6,Health & Wellness,2021-12-10
119462,Innovate Industries,Social Media,Men 18-24,60 days,Email,0.13,10166.0,5.36,New York,English,168,4869,7,Fashionistas,2021-04-17
192488,Alpha Innovations,Influencer,All Ages,15 days,Google Ads,0.03,19255.0,5.69,Los Angeles,French,800,2300,6,Outdoor Adventurers,2021-05-13
130119,Innovate Industries,Email,All Ages,45 days,Instagram,0.14,16570.0,5.83,Chicago,French,407,4927,8,Tech Enthusiasts,2021-06-28
64124,TechCorp,Email,Men 18-24,45 days,Instagram,0.11,10909.0,5.89,Miami,Spanish,580,1533,2,Outdoor Adventurers,2021-09-06
73894,Alpha Innovations,Social Media,Men 18-24,45 days,Email,0.13,18552.0,5.46,Houston,Spanish,729,4289,4,Tech Enthusiasts,2021-06-13
101948,Alpha Innovations,Email,Men 25-34,30 days,Facebook,0.1,9864.0,7.2,Houston,Mandarin,652,6032,5,Foodies,2021-04-23
179509,TechCorp,Email,Women 25-34,15 days,Google Ads,0.03,14309.0,2.16,Houston,English,932,5349,5,Fashionistas,2021-10-21
54958,Innovate Industries,Display,Women 25-34,45 days,Google Ads,0.05,13676.0,4.3,Los Angeles,French,141,8489,2,Tech Enthusiasts,2021-07-27
179418,Innovate Industries,Influencer,Men 18-24,15 days,Website,0.05,11073.0,2.45,Los Angeles,Mandarin,526,7760,10,Tech Enthusiasts,2021-07-22
194600,NexGen Systems,Social Media,Women 35-44,30 days,Google Ads,0.08,12355.0,2.15,Houston,Spanish,806,8235,4,Tech Enthusiasts,2021-02-24
192350,DataTech Solutions,Display,All Ages,15 days,YouTube,0.15,8094.0,5.25,Chicago,Spanish,661,7634,8,Tech Enthusiasts,2021-12-26
67637,DataTech Solutions,Display,Men 25-34,45 days,Instagram,0.12,19558.0,2.39,Houston,Spanish,263,2098,7,Fashionistas,2021-04-22
171455,Innovate Industries,Social Media,Men 25-34,30 days,Instagram,0.09,12133.0,4.73,Los Angeles,English,109,4951,8,Foodies,2021-09-27
5719,Innovate Industries,Email,All Ages,60 days,Website,0.06,8144.0,4.43,Miami,Mandarin,392,9625,1,Outdoor Adventurers,2021-09-01
81922,Alpha Innovations,Email,Men 18-24,45 days,Instagram,0.14,18249.0,2.3,Houston,German,880,4187,2,Tech Enthusiasts,2021-06-11
165861,Innovate Industries,Display,Women 25-34,60 days,YouTube,0.06,8139.0,7.12,Miami,French,492,2605,2,Outdoor Adventurers,2021-05-31
15230,Innovate Industries,Influencer,Women 25-34,45 days,Instagram,0.08,12463.0,3.01,Miami,French,232,4674,2,Health & Wellness,2021-09-22
182563,NexGen Systems,Display,All Ages,30 days,YouTube,0.12,5176.0,7.02,Chicago,Mandarin,498,3440,8,Foodies,2021-03-04
130429,Alpha Innovations,Search,All Ages,30 days,Facebook,0.05,10212.0,6.32,Los Angeles,German,776,9638,5,Health & Wellness,2021-05-04
129188,TechCorp,Influencer,Men 18-24,45 days,Email,0.05,13824.0,6.61,New York,English,374,2159,2,Foodies,2021-12-09
148929,Alpha Innovations,Influencer,All Ages,45 days,Instagram,0.15,5819.0,3.53,Houston,German,440,3367,7,Fashionistas,2021-01-09
189860,Innovate Industries,Email,Women 35-44,60 days,Email,0.11,17033.0,2.68,Los Angeles,Mandarin,570,3918,5,Outdoor Adventurers,2021-03-01
153081,Innovate Industries,Display,Women 25-34,30 days,Facebook,0.06,11362.0,7.56,Houston,Mandarin,833,4963,4,Outdoor Adventurers,2021-05-26
142375,TechCorp,Search,Men 18-24,45 days,Instagram,0.02,10053.0,7.52,Miami,English,586,5229,9,Fashionistas,2021-01-25
180282,NexGen Systems,Display,Women 25-34,60 days,Instagram,0.14,7395.0,7.01,Houston,French,424,1952,1,Health & Wellness,2021-12-03
145823,NexGen Systems,Social Media,Men 25-34,30 days,Email,0.15,9569.0,6.13,Miami,Mandarin,415,1609,3,Outdoor Adventurers,2021-07-07
132841,Innovate Industries,Search,All Ages,15 days,YouTube,0.05,8295.0,3.46,Los Angeles,French,718,9458,2,Fashionistas,2021-12-12
50226,DataTech Solutions,Email,Men 18-24,15 days,Google Ads,0.1,7091.0,4.08,Chicago,Mandarin,458,1868,10,Health & Wellness,2021-08-09
40750,TechCorp,Influencer,Women 35-44,30 days,Website,0.07,14385.0,7.35,New York,Mandarin,945,2430,4,Health & Wellness,2021-08-23
28404,NexGen Systems,Search,Men 25-34,60 days,YouTube,0.08,7889.0,3.75,Los Angeles,Spanish,781,4832,10,Health & Wellness,2021-10-26
72643,DataTech Solutions,Social Media,Women 25-34,60 days,Instagram,0.07,19457.0,5.13,Chicago,Mandarin,143,1789,7,Outdoor Adventurers,2021-01-08
169171,DataTech Solutions,Email,Women 35-44,60 days,Email,0.02,5497.0,6.64,Houston,Spanish,426,2658,10,Fashionistas,2021-06-25
134960,Alpha Innovations,Email,Women 25-34,60 days,Instagram,0.07,16354.0,2.1,Miami,Mandarin,738,1938,10,Tech Enthusiasts,2021-10-02
166607,NexGen Systems,Influencer,Women 35-44,45 days,Instagram,0.1,11350.0,7.07,Houston,German,770,4808,4,Fashionistas,2021-06-16
30455,DataTech Solutions,Search,Women 35-44,60 days,Google Ads,0.13,13397.0,7.53,Chicago,Spanish,943,5903,8,Health & Wellness,2021-06-09
67411,Alpha Innovations,Display,Men 25-34,30 days,Facebook,0.05,7919.0,5.1,New York,German,910,4036,6,Foodies,2021-09-08
98397,TechCorp,Search,All Ages,15 days,Instagram,0.12,14459.0,4.32,Miami,Mandarin,543,9839,10,Outdoor Adventurers,2021-07-31
108603,NexGen Systems,Search,Men 25-34,45 days,YouTube,0.1,10308.0,3.95,Miami,Spanish,302,9796,8,Tech Enthusiasts,2021-07-17
3690,TechCorp,Email,Women 25-34,15 days,Website,0.02,16294.0,6.29,Los Angeles,Mandarin,824,9481,8,Foodies,2021-02-09
45726,Innovate Industries,Influencer,Women 35-44,45 days,Google Ads,0.12,8142.0,5.55,New York,Mandarin,606,9054,2,Tech Enthusiasts,2021-04-11
177003,Innovate Industries,Social Media,All Ages,30 days,YouTube,0.12,14596.0,6.83,New York,Mandarin,498,8419,10,Outdoor Adventurers,2021-12-09
46224,NexGen Systems,Display,Women 25-34,30 days,YouTube,0.13,12652.0,4.39,New York,Mandarin,320,6190,3,Health & Wellness,2021-08-22
63337,TechCorp,Display,Men 18-24,30 days,Google Ads,0.11,12264.0,6.02,New York,French,520,2386,6,Health & Wellness,2021-07-11
42032,Alpha Innovations,Email,Men 25-34,30 days,YouTube,0.14,15361.0,2.17,Chicago,Mandarin,434,6861,9,Tech Enthusiasts,2021-02-26
128795,Innovate Industries,Social Media,All Ages,60 days,Instagram,0.1,10870.0,7.72,New York,Mandarin,128,7049,8,Health & Wellness,2021-11-11
42258,Alpha Innovations,Influencer,Men 25-34,45 days,Instagram,0.03,9548.0,3.04,Los Angeles,Spanish,378,4253,1,Tech Enthusiasts,2021-10-10
102366,Innovate Industries,Email,Women 25-34,45 days,YouTube,0.13,17700.0,7.98,Miami,French,944,4472,5,Tech Enthusiasts,2021-06-15
65085,Alpha Innovations,Email,All Ages,30 days,Email,0.08,5954.0,5.08,Houston,French,763,7514,3,Fashionistas,2021-04-25
25579,Innovate Industries,Search,Women 25-34,30 days,Google Ads,0.03,15122.0,3.24,New York,French,785,8599,3,Health & Wellness,2021-01-29
93135,DataTech Solutions,Social Media,All Ages,15 days,Facebook,0.11,11676.0,4.51,Miami,Spanish,419,5798,5,Fashionistas,2021-03-01
101290,TechCorp,Display,Men 18-24,45 days,Google Ads,0.15,6997.0,7.18,New York,English,526,1800,7,Tech Enthusiasts,2021-07-04
47207,TechCorp,Search,Men 18-24,30 days,Website,0.06,13019.0,5.09,Chicago,Mandarin,198,4889,10,Foodies,2021-05-02
30415,TechCorp,Display,Women 35-44,45 days,Facebook,0.05,11153.0,4.14,New York,German,226,1480,10,Tech Enthusiasts,2021-04-30
186054,Innovate Industries,Social Media,Women 25-34,15 days,Facebook,0.12,15782.0,4.1,Miami,Mandarin,648,1827,4,Foodies,2021-09-26
60056,NexGen Systems,Display,Men 18-24,45 days,Facebook,0.14,14165.0,5.06,Los Angeles,Spanish,726,5752,8,Outdoor Adventurers,2021-07-15
111921,TechCorp,Search,Women 25-34,60 days,YouTube,0.09,13546.0,2.48,Los Angeles,German,309,5160,7,Fashionistas,2021-08-19
19806,Alpha Innovations,Search,Women 35-44,30 days,YouTube,0.01,18254.0,6.79,Miami,Spanish,600,3003,9,Foodies,2021-04-06
115861,NexGen Systems,Display,Men 18-24,15 days,Website,0.07,8596.0,5.1,Chicago,Mandarin,138,3995,7,Foodies,2021-06-05
170102,TechCorp,Influencer,Men 18-24,15 days,Email,0.06,10630.0,2.45,New York,French,224,8677,4,Health & Wellness,2021-01-12
154964,NexGen Systems,Social Media,Men 18-24,45 days,Facebook,0.11,13509.0,4.81,Houston,German,421,2852,4,Health & Wellness,2021-07-23
197899,Alpha Innovations,Search,Women 35-44,15 days,Instagram,0.03,5159.0,7.1,Los Angeles,Spanish,376,7698,10,Outdoor Adventurers,2021-03-10
120396,Alpha Innovations,Influencer,All Ages,15 days,Facebook,0.01,17077.0,6.23,New York,English,850,6455,10,Tech Enthusiasts,2021-11-07
196516,DataTech Solutions,Search,Men 18-24,45 days,Facebook,0.03,13300.0,6.24,Los Angeles,Spanish,126,7029,9,Fashionistas,2021-05-26
190139,TechCorp,Social Media,Women 35-44,15 days,Website,0.09,16026.0,6.29,Houston,German,519,7591,5,Health & Wellness,2021-12-05
23334,Alpha Innovations,Influencer,Women 35-44,15 days,Facebook,0.06,7584.0,5.69,Los Angeles,English,745,8081,8,Foodies,2021-12-05
171833,DataTech Solutions,Social Media,Men 18-24,30 days,Email,0.05,16556.0,2.01,Chicago,French,382,4857,1,Health & Wellness,2021-10-10
141266,Alpha Innovations,Influencer,Men 25-34,30 days,Website,0.13,10618.0,2.59,New York,English,986,9905,8,Fashionistas,2021-01-11
130,Innovate Industries,Display,Men 25-34,15 days,YouTube,0.03,10945.0,3.16,Chicago,Spanish,508,8054,6,Fashionistas,2021-05-10
149799,NexGen Systems,Search,All Ages,45 days,Email,0.03,16165.0,5.55,Houston,Spanish,189,2360,3,Fashionistas,2021-05-29
118435,Innovate Industries,Search,Men 18-24,15 days,Facebook,0.13,11982.0,4.1,Los Angeles,German,233,8458,5,Outdoor Adventurers,2021-06-24
134877,Innovate Industries,Email,Women 35-44,15 days,Email,0.1,8553.0,6.65,New York,Spanish,195,6622,4,Foodies,2021-07-11
56071,NexGen Systems,Social Media,Women 35-44,45 days,Google Ads,0.09,18983.0,2.61,Miami,English,962,7657,8,Fashionistas,2021-08-14
57961,NexGen Systems,Influencer,Men 18-24,45 days,Facebook,0.04,15786.0,5.79,New York,German,839,7312,7,Fashionistas,2021-10-18
161098,NexGen Systems,Email,Men 25-34,60 days,Instagram,0.1,12249.0,7.98,New York,French,794,4684,9,Tech Enthusiasts,2021-05-13
169465,Innovate Industries,Email,Men 25-34,45 days,Google Ads,0.01,12158.0,5.56,Los Angeles,German,544,1219,1,Health & Wellness,2021-04-15
81489,NexGen Systems,Search,Women 25-34,15 days,YouTube,0.11,13080.0,7.56,Houston,French,630,1957,1,Fashionistas,2021-04-04
151942,Alpha Innovations,Display,Women 35-44,45 days,Instagram,0.06,18748.0,3.51,Houston,Mandarin,908,2366,4,Outdoor Adventurers,2021-04-12
189380,TechCorp,Email,Women 35-44,45 days,Website,0.08,19003.0,2.91,Houston,German,693,1054,7,Tech Enthusiasts,2021-11-06
136332,Innovate Industries,Search,Men 18-24,15 days,Facebook,0.05,9645.0,5.45,Miami,French,141,7750,10,Outdoor Adventurers,2021-07-06
37304,TechCorp,Email,All Ages,60 days,YouTube,0.09,15316.0,3.26,Los Angeles,Mandarin,425,4017,3,Health & Wellness,2021-03-15
20239,Innovate Industries,Display,All Ages,30 days,YouTube,0.06,14116.0,3.63,New York,English,852,2453,10,Fashionistas,2021-06-13
11332,TechCorp,Search,Men 25-34,15 days,YouTube,0.02,10847.0,4.4,Chicago,German,353,8375,6,Health & Wellness,2021-01-17
145742,TechCorp,Display,Women 25-34,60 days,YouTube,0.01,13837.0,5.53,New York,Spanish,571,5822,2,Outdoor Adventurers,2021-04-17
4125,NexGen Systems,Search,Women 25-34,30 days,Google Ads,0.08,12510.0,3.71,Los Angeles,French,814,4129,10,Tech Enthusiasts,2021-04-20
157682,TechCorp,Search,Men 18-24,30 days,YouTube,0.09,19668.0,4.81,Houston,Spanish,109,5610,6,Fashionistas,2021-01-02
73622,NexGen Systems,Email,Men 25-34,30 days,Instagram,0.08,11341.0,6.14,Miami,Mandarin,257,7021,5,Fashionistas,2021-09-14
178640,DataTech Solutions,Email,Women 35-44,60 days,YouTube,0.13,14929.0,6.99,New York,English,634,6670,2,Outdoor Adventurers,2021-06-04
78051,TechCorp,Social Media,Women 25-34,15 days,Email,0.02,6152.0,6.95,Houston,Spanish,720,9889,9,Foodies,2021-11-02
70626,Alpha Innovations,Email,All Ages,45 days,Website,0.06,13295.0,7.24,Miami,Mandarin,314,1791,9,Tech Enthusiasts,2021-06-30
68781,Innovate Industries,Display,Women 25-34,60 days,YouTube,0.13,7141.0,5.77,Miami,German,898,3054,1,Outdoor Adventurers,2021-06-10
95231,DataTech Solutions,Influencer,Men 18-24,15 days,Email,0.03,8266.0,7.34,New York,Spanish,518,1176,4,Outdoor Adventurers,2021-11-27
147716,DataTech Solutions,Display,Men 18-24,60 days,Instagram,0.06,8448.0,6.57,New York,Mandarin,381,7610,7,Tech Enthusiasts,2021-09-13
71877,Innovate Industries,Email,Men 18-24,45 days,Email,0.03,15153.0,3.97,Houston,English,345,7796,5,Fashionistas,2021-12-03
57069,DataTech Solutions,Social Media,Women 35-44,60 days,YouTube,0.11,11176.0,2.98,New York,German,489,8508,2,Outdoor Adventurers,2021-05-09
7609,TechCorp,Email,Men 25-34,15 days,Email,0.13,8166.0,4.52,New York,Spanish,678,7846,2,Health & Wellness,2021-11-05
129262,DataTech Solutions,Social Media,Women 25-34,15 days,Google Ads,0.13,7152.0,7.0,Chicago,German,350,5142,2,Health & Wellness,2021-02-21
